Date,Open,High,Low,Close,Adj Close,Volume,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,Upper_BB,Middle_BB,Lower_BB
2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,157.6895294189453,67622100,155.2082228300704,152.067571055038,3.1402053538477332,2.708122936638424,0.4320824172093092,65.0423767538308,160.56796152768717,152.10100021362305,143.63403889955893
2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,158.99923706054688,59196500,155.98388085621343,152.67367690281296,3.309826212398036,2.8284635917903467,0.48136262060768953,66.89544146539433,161.57145181859437,152.7779998779297,143.984547937265
2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,157.0446014404297,52390300,156.33712976745704,153.08896000477472,3.2478501356802667,2.9123409005683305,0.3355092351119362,61.64360098223484,162.10428368949803,153.29599990844727,144.4877161273965
2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,156.41949462890625,45992200,156.53910886423049,153.42681436712357,3.1120240434897823,2.952277529152621,0.15974651433716147,60.020750432272905,162.37536491573786,153.80799942016603,145.2406339245942
2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,159.5151824951172,51305700,157.1900158501121,153.97075436011153,3.2190326446322217,3.005628552248541,0.21340409238368085,64.94298461329043,162.7210445127146,154.58099975585938,146.44095499900416
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,161.09275817871094,49501700,157.98539812091818,154.59218000827747,3.393024474252087,3.08310773664925,0.3099167376028369,67.16185062222158,163.18936120330747,155.40349960327148,147.6176380032355
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,163.6129150390625,68749800,159.0491820863899,155.35572177777428,3.6932964607483143,3.2051454814690628,0.48815097927925155,70.38639625160508,164.63556200691727,156.09699935913085,147.55843671134443
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,164.87301635742188,56976200,160.1446922529369,156.1567792882314,3.987774324202377,3.3616712500157258,0.6261030741866511,71.87357016525013,166.235002402577,156.7139991760254,147.19299594947378
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,164.3372344970703,46278300,160.98858650368697,156.85849970264482,4.129969489847213,3.515330897982023,0.6146385918651895,70.25796975277264,167.38292307036082,157.41549911499024,147.44807515961966
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,162.48184204101562,51511700,161.4149569657099,157.3697215399923,4.045136162398791,3.6212919508653765,0.42384421153341423,64.8237265513018,168.06355402694965,157.95999908447266,147.85644414199567
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,163.37481689453125,45390100,161.91419491900214,157.9097424379269,4.0043684890362385,3.6979072584995487,0.30646123053668983,66.17957194297765,168.5739381688117,158.6634994506836,148.75306073255547
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,160.7653350830078,47716900,161.93201089750903,158.2149466113617,3.716993215960457,3.7017244499917306,0.015268765968726505,59.02048810463406,168.17139261185287,159.33999938964843,150.508606167444
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,159.544921875,47644200,161.75785584431654,158.40643227361326,3.351363434391317,3.631652246871648,-0.2802888124803311,55.97099101901453,167.70617243630838,159.85649948120118,152.006826526094
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,158.85040283203125,50133100,161.50280203803948,158.53188218693936,2.9708689665284567,3.4994955908030096,-0.528626624274553,54.25297882676434,167.33867349118168,160.23199996948242,153.12532644778315
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,164.2677764892578,68445600,162.1269859642786,159.05248332558043,3.074459582522138,3.414488389146835,-0.34002880662469703,63.630380211574455,167.5022596107028,160.8604995727539,154.218739534805
2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,163.92051696777344,49386500,162.60129684883069,159.50859616915722,3.0926642475245103,3.3501235608223703,-0.25745931329786,62.74254730705658,167.80920279046302,161.3284996032715,154.84779641607997
2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,163.94033813476562,41516200,163.00571206093966,159.93240354385216,3.0732776898845486,3.294754386634806,-0.2214766967502575,62.7744940576958,167.8389441827323,161.83999938964843,155.84105459656456
2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,165.17066955566406,49923000,163.5386796239802,160.41667003843372,3.121983500990126,3.26020020950587,-0.1382167085157442,64.79137176376824,168.2524713061412,162.2934997558594,156.33452820557758
2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,166.32164001464844,47720200,164.16811427918515,160.95099113801734,3.2171010696201563,3.2515803815287274,-0.03447931190857112,66.61370428935116,168.9312521206099,162.71100006103515,156.4907480014604
2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.3492431640625,52456400,164.5499419126158,161.37313949049638,3.1767837461944737,3.2366210544618768,-0.05983730826740308,63.61789551945004,169.17295630152316,163.15199966430663,157.1310430270901
2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,163.7320098876953,58337300,164.6222591987458,161.64327762249377,2.978965773546321,3.1850899982787655,-0.20612422473244463,58.87523806625672,169.2022687789616,163.4565002441406,157.71073170931962
2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,164.03955078125,41949600,164.7311426806395,161.9163683046094,2.814761004509876,3.1110241995249877,-0.2962631950151118,59.49371427556631,169.31420132216738,163.71050033569335,158.10679934921933
2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,162.49176025390625,48714100,164.5832752332274,162.0536746725984,2.5295892462657434,2.994737208873139,-0.46514796260739555,55.01025157408493,169.00522987359625,163.98500061035156,158.96477134710688
2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,162.48184204101562,45498800,164.4566166599364,162.18006873439376,2.276538351850661,2.8510974374686433,-0.5745590856179823,54.981620035704005,168.39087188227262,164.29050064086914,160.19012939946566
2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,167.09555053710938,64902300,165.0648300448861,162.64154539570603,2.4232765483637593,2.7655332596476665,-0.3422567112839072,64.28203527233347,168.81310811445005,164.67250061035156,160.53189310625308
2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,168.35562133789062,55209200,165.77485506502381,163.1629118608968,2.611936349590138,2.734813877636161,-0.12287752804602281,66.32806256137913,169.5721821358221,165.03850021362305,160.50481829142402
2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,168.2663116455078,52472900,166.3617998762341,163.63899219252596,2.722801883715391,2.732411478852007,-0.009609595136615745,66.03936893935754,170.2200901000461,165.27300033569335,160.32591057134061
2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,167.22450256347656,48425700,166.69690655468006,164.00202931057092,2.694872336422975,2.7249036503662003,-0.030031313943225335,62.61508881115204,170.52874214669072,165.39150009155273,160.25425803641474
2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,166.14303588867188,65136000,166.81276661522807,164.2574343207688,2.555328141801766,2.6909885486533134,-0.13566040685154723,59.18431446926271,170.6973091042471,165.4824996948242,160.26769028540133
2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,164.49598693847656,81235400,166.65541687229035,164.37095720709206,2.284456151411149,2.6096820692048803,-0.32522591779373133,54.304352031239745,170.7394369443741,165.58399963378906,160.42856232320403
2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,172.2152862548828,113316400,167.71920001874088,165.05236832687922,2.6668287186571433,2.6211113990953328,0.04571731956181058,67.73282916302551,172.22378446211013,166.02949981689454,159.83521517167895
2023-05-08,172.47999572753906,173.85000610351562,172.11000061035156,173.5,172.1457977294922,55962800,168.60855386201152,165.67811882118446,2.9304325250386114,2.6829756242839884,0.247456900754623,67.54049168236713,173.3123982021584,166.60299987792968,159.89360155370096
2023-05-09,173.0500030517578,173.5399932861328,171.60000610351562,171.77000427246094,170.4293212890625,45326900,169.0949308482345,166.1293695953531,2.965559124137343,2.7394923242546594,0.22606679988268352,62.795052923987804,173.6643525440109,167.15149993896483,160.63864733391875
2023-05-10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.20533752441406,53724500,169.78186418828977,166.67978648151907,3.1020759055257088,2.8120090405088694,0.2900668650168394,65.49632635690338,174.05944864071677,167.82449951171876,161.58955038272074
2023-05-11,173.85000610351562,174.58999633789062,172.1699981689453,173.75,172.39385986328125,49514700,170.39234662086056,167.20350600140654,3.188839095323658,2.8873750514718273,0.3014640438518308,65.78033792872476,174.88234879952032,168.23399963378907,161.58565046805782
2023-05-12,173.6199951171875,174.05999755859375,171.0,172.57000732421875,171.4599151611328,45497800,170.72737134445413,167.60102461791115,3.126345436894212,2.9351691285563044,0.19117630833790766,62.347940080519635,175.3540464978209,168.60199966430665,161.8499528307924
2023-05-15,173.16000366210938,173.2100067138672,171.47000122070312,172.07000732421875,170.96311950683594,37266700,170.93393072595637,167.93206037393392,3.0018692607812056,2.9485091550012847,0.0533601057799209,60.89790258659501,175.67108075291114,168.94400024414062,162.2169197353701
2023-05-16,171.99000549316406,173.13999938964844,171.8000030517578,172.07000732421875,170.96311950683594,42110300,171.10871174107365,168.2385749628439,2.8701358548717906,2.9328344949753857,-0.06269864010359516,60.89790258659501,175.98197815413693,169.2240005493164,162.46602294449588
2023-05-17,171.7100067138672,172.92999267578125,170.4199981689453,172.69000244140625,171.5791473388672,57951600,171.3519872334325,168.5683103316263,2.7836761205033156,2.903002820080972,-0.11932669957765629,62.16338758303952,176.3551320733067,169.47700042724608,162.59886878118547
2023-05-18,173.0,175.24000549316406,172.5800018310547,175.0500030517578,173.92396545410156,65496700,171.9209127439441,169.0484357183027,2.8724763645389544,2.8968975289725685,-0.024421164433614084,66.59513677849921,177.05356234062683,169.89700088500976,162.7404394293927
2023-05-19,176.38999938964844,176.38999938964844,174.94000244140625,175.16000366210938,174.0332489013672,55772400,172.41923442366183,169.50114445488097,2.918089409386482,2.901135905055351,0.016953504331131075,66.79038828306821,177.54339833932227,170.40400085449218,163.2646033696621
2023-05-22,173.97999572753906,174.7100067138672,173.4499969482422,174.1999969482422,173.07940673828125,43570900,172.6931978889819,169.84920760253735,2.8439898131108237,2.889706686666446,-0.04571687355562215,63.31233006591963,177.76971502218294,170.84750061035157,163.9252861985202
2023-05-23,173.1300048828125,173.3800048828125,171.27999877929688,171.55999755859375,170.45640563964844,50747300,172.5188593766145,169.97593278446746,2.5429261916338817,2.820350587659933,-0.2774243960260514,54.85297413493997,177.35202700453158,171.23700027465821,165.12197354478485
2023-05-24,171.08999633789062,172.4199981689453,170.52000427246094,171.83999633789062,170.73460388183594,45143500,172.41441890911852,170.11401156620252,2.3004070040202578,2.716361870931998,-0.41595486691174033,55.53161091479123,176.70383409953033,171.64100036621093,166.57816663289154
2023-05-25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,171.87721252441406,56058300,172.5029706912794,170.32704815338485,2.1759222511365977,2.608273946972918,-0.43235169583632027,58.30387014011988,176.73812291612902,171.87000045776367,167.00187799939832
2023-05-26,173.32000732421875,175.77000427246094,173.11000061035156,175.42999267578125,174.30149841308594,54835000,172.95328176581813,170.70504404393273,2.248237479244068,2.536266653427148,-0.28802917418307983,63.502789103494294,177.15184459599593,172.15750045776366,167.1631563195314
2023-05-30,176.9600067138672,178.99000549316406,176.57000732421875,177.3000030517578,176.1594696044922,55964400,173.62200811750117,171.19355952599383,2.4284483861954413,2.5147029999808064,-0.08625461378536503,66.90826630234231,177.86462483509425,172.54300079345703,167.2213767518198
2023-05-31,177.3300018310547,179.35000610351562,176.75999450683594,177.25,176.10980224609375,99625300,174.1801607148087,171.64218474629058,2.537975794792658,2.5193575589431765,0.0186182358494813,66.72897059052228,178.34388972237375,172.9785011291504,167.61311253592706
2023-06-01,177.6999969482422,180.1199951171875,176.92999267578125,180.08999633789062,178.9315185546875,68901800,175.08936619528285,172.26794856789058,2.821417480393791,2.5797695432332994,0.24164793716049138,71.41434430793969,179.19543619545456,173.61050109863282,168.0255660018111
2023-06-02,181.02999877929688,181.77999877929688,179.25999450683594,180.9499969482422,179.78599548339844,61945900,175.99100169573813,172.91106326273143,3.079938308623383,2.679803296311316,0.40013501231206705,72.66948242262593,179.60632662262125,174.36850128173828,169.1306759408553
2023-06-05,182.6300048828125,184.9499969482422,178.0399932861328,179.5800018310547,178.4248046875,121946500,176.5431555627099,173.40505871223687,3.1380967452256243,2.771461986094178,0.3666347591314465,67.57898777459492,180.3591717459,174.66900100708008,168.97883026826017
2023-06-06,179.97000122070312,180.1199951171875,177.42999267578125,179.2100067138672,178.0572052001953,64848400,176.95344035519562,173.83505486050578,3.1183854056343705,2.8408466700022164,0.27753873563215414,66.22964586988928,180.9463988022712,174.95450134277343,168.96260388327565
2023-06-07,178.44000244140625,181.2100067138672,177.32000732421875,177.82000732421875,176.67613220214844,61944600,177.08675835042996,174.13023652448453,2.956521750590781,2.863981686119929,0.09254006447085183,61.27938565808285,181.18581506838171,175.25700149536132,169.32818792234093
2023-06-08,177.89999389648438,180.83999633789065,177.4600067138672,180.57000732421875,179.408447265625,50214900,177.62264280793593,174.6072565837241,3.0153861604501913,2.8942625809859814,0.12112357946420982,66.59855290591294,181.91060199313785,175.60750198364258,169.3044019741473
2023-06-09,181.5,182.22999572753903,180.6300048828125,180.9600067138672,179.79592895507812,48870700,178.13608340884844,175.0778306674384,3.058252687457866,2.9270606022803585,0.1311920851775077,67.28493370843978,182.61999648763822,175.96800231933594,169.31600815103366
2023-06-12,181.2700042724609,183.88999938964844,180.97000122070312,183.7899932861328,182.60772705078125,54274900,179.0059156976614,175.72317604660094,3.2827396054086364,2.998196402906014,0.28454320250262244,71.81157236360255,183.80344868266113,176.52900161743165,169.25455455220217
2023-06-13,182.8000030517578,184.1499938964844,182.44000244140625,183.30999755859372,182.13079833984372,54929100,179.66808213780484,176.28516282526707,3.3829192739092946,3.07514097710667,0.3077782968026246,70.04138025991462,184.6324904694313,177.09100112915038,169.54951178886947
2023-06-14,183.3699951171875,184.38999938964844,182.0200042724609,183.9499969482422,182.7666931152344,57462900,180.3268382624875,176.8529283158578,3.4739099139440555,3.154894764474147,0.3190151494699083,71.06554117653342,185.4199737134946,177.68500061035155,169.9500275072085
2023-06-15,183.9600067138672,186.5200042724609,183.77999877929688,186.00999450683597,184.8134613037109,65433200,181.20116999238726,177.53122951518952,3.669940449540661,3.25790390148745,0.4120365480532113,74.13101502659238,186.53187366050219,178.35100021362305,170.17012676674392
2023-06-16,186.72999572753903,186.9900054931641,184.2700042724609,184.9199981689453,183.73046875,101235600,181.77329740416542,178.07854571176404,3.6947516689992312,3.345273454989806,0.34947821400942525,69.91047960187866,187.35352768671237,178.84449996948243,170.3354722522525
2023-06-20,184.41000366210935,186.1000061035156,184.41000366210935,185.00999450683597,183.8198699951172,49799100,182.27125080457628,178.59198636325084,3.6792644215236123,3.412071648296567,0.26719277322704515,70.0620360249339,188.07318240050944,179.33699951171874,170.60081662292805
2023-06-21,184.8999938964844,185.41000366210935,182.58999633789065,183.9600067138672,182.7766265869141,49515700,182.53105940600565,178.98961750033354,3.5414418889167223,3.437945696420598,0.10349619249612418,65.89203557967606,188.44851399436203,179.825,171.20148600563795
2023-06-22,183.7400054931641,187.0500030517578,183.6699981689453,187.0,185.79708862304688,51245300,183.21858872815864,179.5829791669755,3.6356095470054868,3.4774784665375758,0.15813108046791102,71.23093928713644,188.88042506503623,180.5970001220703,172.3135751791044
2023-06-23,185.5500030517578,187.55999755859372,185.00999450683597,186.67999267578125,185.47911071777344,53079300,183.75111241240828,180.10868387133146,3.6424285290803198,3.5104684790461245,0.1319600500341953,69.98900649972933,188.9859869599512,181.33899993896483,173.69201291797847
2023-06-26,186.8300018310547,188.0500030517578,185.22999572753903,185.2700042724609,184.0782012939453,48088700,183.9847880831856,180.49100390104476,3.4937841719899723,3.507131617634894,-0.013347445644921851,64.64116073414392,188.74401189100428,181.9529998779297,175.16198786485512
2023-06-27,185.88999938964844,188.38999938964844,185.6699981689453,188.05999755859372,186.85025024414065,50730800,184.61174338709455,181.05167009790023,3.56007328060511,3.5177199502289374,0.042353330376172504,69.59229779563995,189.17781745637188,182.58450012207032,175.99118278776876
2023-06-28,187.92999267578125,189.8999938964844,187.6000061035156,189.25,188.0325927734375,51216800,185.32532132754153,181.65895379435207,3.666367525921686,3.547449465367487,0.11891806055419885,71.42988641974777,189.9158254103053,183.18199996948243,176.44817452865956
2023-06-29,189.0800018310547,190.07000732421875,188.94000244140625,189.58999633789065,188.3704071044922,46347300,185.98142517528754,182.24643842720678,3.734986741931124,3.5849569206802143,0.15002982125090947,71.95142514385594,190.5069360364615,183.79899978637695,177.0910635362924
2023-06-30,191.6300048828125,194.47999572753903,191.25999450683597,193.97000122070312,192.7222595214844,85069600,187.21043687458226,183.11485048598428,4.095586383394419,3.6870828132230553,0.40850357017136396,77.619435847821,192.3037859128066,184.49300003051758,176.68221414822855
2023-07-03,193.77999877929688,193.8800048828125,191.75999450683597,192.4600067138672,191.22195434570312,31458200,188.01806300370302,183.80708428064227,4.210978718657742,3.7918619943099925,0.4191167243477496,72.20245520241726,193.42718688576,185.06850051879883,176.70981415183766
2023-07-05,191.57000732421875,192.97999572753903,190.6199951171875,191.3300018310547,190.09922790527344,46920300,188.52759205406483,184.36433743252468,4.163254617814516,3.866140519010897,0.29711409880361916,68.35774034311989,194.04072287251134,185.65600051879883,177.27127816508633
2023-07-06,189.83999633789065,192.0200042724609,189.1999969482422,191.80999755859372,190.5761260986328,45094300,189.03257751630005,184.9158678122335,4.116709700914072,3.916254355391532,0.20045534552253974,69.11017595142344,194.53100703146652,186.28600006103517,178.04099309060382
2023-07-07,191.41000366210935,192.6699981689453,190.2400054931641,190.67999267578125,189.45339965820312,46778000,189.2860260023741,185.34284002434813,3.9431859753584604,3.9216406793849177,0.02154529597354271,65.1805816673409,194.4024975272988,186.9289993286133,179.45550112992777
2023-07-10,189.25999450683597,189.9900054931641,187.0399932861328,188.6100006103516,187.396728515625,59922200,189.18202209590908,185.58485191960764,3.5971701740443223,3.8567465783167987,-0.2595764042724764,58.60664359279354,194.236399604386,187.33099899291992,180.42559838145382
2023-07-11,189.16000366210935,189.3000030517578,186.6000061035156,188.0800018310547,186.87014770507807,46638100,189.01248051670072,185.7696778389741,3.2428026758167334,3.7339577978167857,-0.4911551220000523,57.02090230395023,193.9457451748989,187.6869987487793,181.42825232265972
2023-07-12,189.67999267578125,191.6999969482422,188.47000122070312,189.7700042724609,188.54925537109372,60750200,189.12902263297153,186.06599831552867,3.0630243158267945,3.5997711014187876,-0.5367467855919932,60.674778343821124,194.03949032391583,187.9859992980957,181.93250827227556
2023-07-13,190.5,191.19000244140625,189.77999877929688,190.5399932861328,189.3142852783203,41342300,189.3460950411502,186.39740535038823,2.948689689394513,3.4695548190139327,-0.5208651296194198,62.249490615742864,194.09672545174186,188.34749908447264,182.59827271720343
2023-07-14,190.22999572753903,191.17999267578125,189.6300048828125,190.69000244140625,189.46334838867188,41573900,189.55285002580496,186.71537550527844,2.8374745193694366,3.3431387590850337,-0.505664239715597,62.56400271698011,194.14610960423823,188.68449935913085,183.22288911402347
2023-07-17,191.8999938964844,194.32000732421875,191.80999755859372,193.9900054931641,192.7421112060547,50520200,190.23548932847558,187.25423698586258,2.9812523416339616,3.2707614755948193,-0.28950913396085776,68.73498672314042,194.86203471778128,189.08349990844727,183.30496509911325
2023-07-18,193.3500061035156,194.3300018310547,192.4199981689453,193.72999572753903,192.48377990722656,48353800,190.77310569756227,187.73392281857934,3.0391828781544916,3.224445756106754,-0.18526287795226226,67.78685107539953,195.30900966582192,189.52399978637695,183.73898990693198
2023-07-19,193.1000061035156,198.22999572753903,192.6499938964844,195.1000061035156,193.844970703125,80507300,191.43878268309356,188.27955861746352,3.159224064929049,3.2114014178712127,-0.05217735294216386,70.12523591452364,195.90994377085755,190.02850036621095,184.14705696156435
2023-07-20,195.08999633789065,196.47000122070312,192.5,193.1300048828125,191.8876495361328,59581200,191.69897071381956,188.63885093341528,3.0601197798111173,3.181145090259194,-0.12102531044807652,63.038943719162745,195.80762344017668,190.48700027465821,185.16637710913975
2023-07-21,194.1000061035156,194.97000122070312,191.22999572753903,191.94000244140625,190.705322265625,71917800,191.73605251806367,188.88338067474794,2.852671842813834,3.115450440770122,-0.262778597956288,59.150555751166735,195.83844977981494,190.7340003967285,185.62955101364207
2023-07-24,193.41000366210935,194.91000366210935,192.25,192.75,191.5100860595703,45377800,191.89204443836158,189.1697969210629,2.7222475168739777,3.036809855990893,-0.31456233911691545,60.91765840957572,195.85546804957343,191.03750076293946,186.2195334763055
2023-07-25,193.3300018310547,194.44000244140625,192.9199981689453,193.6199951171875,192.3744964599609,37283200,192.1578830043348,189.49944123188695,2.65844177208848,2.9611362392104104,-0.30269446712193027,62.78004264865656,195.60188317890314,191.4550003051758,187.30811743144844
2023-07-26,193.6699981689453,195.63999938964844,193.32000732421875,194.5,193.24884033203125,47471900,192.5182086959756,189.86985299248792,2.648355703183597,2.8985801320050477,-0.2502244288214506,64.61674766085005,195.81817564646195,191.7770004272461,187.73582520803023
2023-07-27,196.0200042724609,197.1999969482422,192.5500030517578,193.22000122070312,191.97706604003903,47460200,192.62617677670292,190.11801212050386,2.508164655941755,2.820497036792389,-0.3123323808506342,59.98033994625208,195.88865676954444,191.97550048828126,188.06234420701807
2023-07-28,194.6699981689453,196.6300048828125,194.13999938964844,195.8300018310547,194.5702667236328,48291400,193.11907293891088,190.54112246943356,2.577950469259605,2.7719877232858323,-0.1940372540262274,65.42763989212209,196.38099871774693,192.28750076293946,188.19400280813198
2023-07-31,196.05999755859372,196.4900054931641,195.25999450683597,196.4499969482422,195.186279296875,38824100,193.6315227865003,190.97881687527124,2.6527059110448477,2.748131360837635,-0.09542544979278755,66.59097294165312,196.83804943737954,192.4115005493164,187.98495166125326
